id,oracleId,label,projectName,packageName,className,javadocTag,methodJavadoc,methodSourceCode,classJavadoc,oracleSoFar,token,tokenClass,tokenInfo,notes
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null),),ClosingParenthesis,,
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null),&&,LogicalOperator,,
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null),||,LogicalOperator,,
,1,TRUE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==,FALSE,FALSE,,
,1,TRUE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false,),ClosingParenthesis,,
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false,&&,LogicalOperator,,
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false,||,LogicalOperator,,
,1,TRUE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false),&&,LogicalOperator,,"Notice that "";"" is not a possible token yet, because we are generating a normal postcondition, so first we need to use the tokens ""?"" and "":"", and also we need to make sure that either ""methodResultID"" or ""this"" are mentioned in the true and/or the false property of the postcondition"
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false),#ERROR!,EqOperator,,
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false),||,LogicalOperator,,
,1,FALSE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false),?,QuestionMark,,
,1,TRUE,commons-collections4-4.1,org.apache.commons.collections4,Equator,@return whether the two objects are equal.,"/**
     * Evaluates the two arguments for their equality.
     * For the sake of illustration: This is a ""stringValue""
     * and this is a number: 42.
     *
     * @param o1 the first object to be equated.
     * @param o2 the second object to be equated.
     * @return whether the two objects are equal.
     */","boolean equate(T o1, T o2);","/**
 * An equation function, which determines equality between objects of type T.
 * <p>
 * It is the functional sibling of {@link java.util.Comparator}; {@link Equator} is to
 * {@link Object} as {@link java.util.Comparator} is to {@link java.lang.Comparable}.
 * </p>
 *
 * @param <T> the types of object this {@link Equator} can evaluate.
 * @since 4.0
 */",((o1==null)==false) &&,(,OpeningParenthesis,,
